timestamp,unit,sensoridentifier,samplingRate,status,value_nominal
1590041038046383,C,TT-011003,1,"0",23.52
1590041038046379,C,TT-011002,1,"0",23.52
1590041038046359,C,TT-011001,1,"0",23.52
1590041039046209,PSI,PT-015001,1,"0",0.88
1590041039046207,C,TT-014002,1,"0",10.67
1590041039046205,C,TT-014001,1,"0",10.67
1590041039046203,PSI,PT-014002,1,"0",0.88
1590041039046201,PSI,PT-014001,1,"0",0.88
1590041039046199,C,TT-011507,1,"0",19.2
1590041039046197,C,TT-011506,1,"0",19.2
1590041039046195,C,TT-011505,1,"0",19.2
1590041039046194,C,TT-011504,1,"0",19.2
1590041039046192,C,TT-011503,1,"0",19.2
1590041039046190,C,TT-011502,1,"0",19.2
1590041039046188,C,TT-011501,1,"0",19.2
1590041039046186,PSI,PT-012004,1,"0",0.88
1590041039046184,mm,ZT-013001,1,"0",6.4
1590041039046182,C,TT-011207,1,"0",10.67
1590041039046180,C,TT-011206,1,"0",10.67
1590041039046178,C,TT-011205,1,"0",10.67
1590041039046176,C,TT-011204,1,"0",10.67
1590041039046174,C,TT-011107,1,"0",138.67
1590041039046173,C,TT-011106,1,"0",138.67
1590041039046171,C,TT-011105,1,"0",138.67
1590041039046169,C,TT-011104,1,"0",138.67
1590041039046167,C,TT-011007,1,"0",23.52
1590041039046165,C,TT-011006,1,"0",23.52
1590041039046163,C,TT-011005,1,"0",23.52
1590041039046161,C,TT-011004,1,"0",23.52
1590041039046159,C,TT-012002,1,"0",138.67
1590041039046157,C,TT-012001,1,"0",138.67
1590041039046155,PSI,PT-012002,1,"0",0.88
1590041039046153,PSI,PT-012001,1,"0",0.88
1590041039046151,Bar,PT-010001,1,"0",0.16
1590041039046148,C,TT-010001,1,"0",-13.24
1590041039046146,C,TT-011203,1,"0",10.67
1590041039046144,C,TT-011202,1,"0",10.67
1590041039046141,C,TT-011201,1,"0",10.67
1590041039046139,C,TT-011103,1,"0",138.67
1590041039046137,C,TT-011102,1,"0",138.67
1590041039046135,C,TT-011101,1,"0",138.67
1590041039046133,C,TT-011003,1,"0",23.52
1590041039046130,C,TT-011002,1,"0",23.52
1590041039046111,C,TT-011001,1,"0",23.52
1590041040046421,PSI,PT-015001,1,"0",0.88
1590041040046419,C,TT-014002,1,"0",10.67
1590041040046417,C,TT-014001,1,"0",10.67
1590041040046412,PSI,PT-014002,1,"0",0.88
1590041040046411,PSI,PT-014001,1,"0",0.88
1590041040046410,C,TT-011507,1,"0",19.2
1590041040046408,C,TT-011506,1,"0",19.2
1590041040046406,C,TT-011505,1,"0",19.2
1590041040046405,C,TT-011504,1,"0",19.2
1590041040046403,C,TT-011503,1,"0",19.2
1590041040046402,C,TT-011502,1,"0",19.2
1590041040046400,C,TT-011501,1,"0",19.2
1590041040046399,PSI,PT-012004,1,"0",0.88
1590041040046397,mm,ZT-013001,1,"0",6.4
1590041040046395,C,TT-011207,1,"0",10.67
1590041040046394,C,TT-011206,1,"0",10.67
1590041040046392,C,TT-011205,1,"0",10.67
1590041040046391,C,TT-011204,1,"0",10.67
1590041040046389,C,TT-011107,1,"0",138.67
1590041040046388,C,TT-011106,1,"0",138.67
1590041040046386,C,TT-011105,1,"0",138.67
1590041040046384,C,TT-011104,1,"0",138.67
1590041040046383,C,TT-011007,1,"0",23.52
1590041040046381,C,TT-011006,1,"0",23.52
1590041040046380,C,TT-011005,1,"0",23.52
1590041040046378,C,TT-011004,1,"0",23.52
1590041040046374,C,TT-012002,1,"0",138.67
1590041040046372,C,TT-012001,1,"0",138.67
1590041040046370,PSI,PT-012002,1,"0",0.88
1590041040046369,PSI,PT-012001,1,"0",0.88
1590041040046367,Bar,PT-010001,1,"0",0.16
1590041040046366,C,TT-010001,1,"0",-13.24
1590041040046364,C,TT-011203,1,"0",10.67
1590041040046362,C,TT-011202,1,"0",10.67
1590041040046360,C,TT-011201,1,"0",10.67
1590041040046359,C,TT-011103,1,"0",138.67
1590041040046357,C,TT-011102,1,"0",138.67
1590041040046354,C,TT-011101,1,"0",138.67
1590041040046352,C,TT-011003,1,"0",23.52
1590041040046349,C,TT-011002,1,"0",23.52
1590041040046334,C,TT-011001,1,"0",23.52
1590041041046320,PSI,PT-015001,1,"0",0.03
1590041041046319,C,TT-014002,1,"0",-16.89
1590041041046317,C,TT-014001,1,"0",-16.89
1590041041046315,PSI,PT-014002,1,"0",0.03
1590041041046313,PSI,PT-014001,1,"0",0.03
1590041041046312,C,TT-011507,1,"0",0.3
1590041041046310,C,TT-011506,1,"0",0.3
1590041041046308,C,TT-011505,1,"0",0.3
1590041041046306,C,TT-011504,1,"0",0.3
1590041041046304,C,TT-011503,1,"0",0.3
1590041041046302,C,TT-011502,1,"0",0.3
1590041041046300,C,TT-011501,1,"0",0.3
1590041041046299,PSI,PT-012004,1,"0",0.01
1590041041046297,mm,ZT-013001,1,"0",0.1
1590041041046295,C,TT-011207,1,"0",-17.33
1590041041046293,C,TT-011206,1,"0",-17.33
1590041041046291,C,TT-011205,1,"0",-17.33
1590041041046289,C,TT-011204,1,"0",-17.33
1590041041046287,C,TT-011107,1,"0",-15.33
1590041041046285,C,TT-011106,1,"0",-15.33
1590041041046283,C,TT-011105,1,"0",-15.33
1590041041046281,C,TT-011104,1,"0",-15.33
1590041041046279,C,TT-011007,1,"0",-19.32
1590041041046275,C,TT-011006,1,"0",21.48
1590041041046273,C,TT-011005,1,"0",23.52
1590041041046271,C,TT-011004,1,"0",23.52
1590041041046269,C,TT-012002,1,"0",138.67
1590041041046268,C,TT-012001,1,"0",138.67
1590041041046266,PSI,PT-012002,1,"0",0.88
1590041041046264,PSI,PT-012001,1,"0",0.88
1590041041046262,Bar,PT-010001,1,"0",0.16
1590041041046260,C,TT-010001,1,"0",-13.24
1590041041046258,C,TT-011203,1,"0",10.67
1590041041046255,C,TT-011202,1,"0",10.67
1590041041046253,C,TT-011201,1,"0",10.67
1590041041046251,C,TT-011103,1,"0",138.67
1590041041046249,C,TT-011102,1,"0",138.67
1590041041046247,C,TT-011101,1,"0",138.67
1590041041046245,C,TT-011003,1,"0",23.52
1590041041046242,C,TT-011002,1,"0",23.52
1590041041046227,C,TT-011001,1,"0",23.52
1590041042046873,PSI,PT-015001,1,"0",0.88
1590041042046871,C,TT-014002,1,"0",10.67
1590041042046869,C,TT-014001,1,"0",10.67
1590041042046867,PSI,PT-014002,1,"0",0.88
1590041042046865,PSI,PT-014001,1,"0",0.88
1590041042046863,C,TT-011507,1,"0",19.2
1590041042046861,C,TT-011506,1,"0",19.2
1590041042046859,C,TT-011505,1,"0",19.2
1590041042046851,C,TT-011504,1,"0",19.2
1590041042046849,C,TT-011503,1,"0",19.2
1590041042046847,C,TT-011502,1,"0",19.2
1590041042046845,C,TT-011501,1,"0",19.2
1590041042046843,PSI,PT-012004,1,"0",0.87
1590041042046841,mm,ZT-013001,1,"0",6.3
1590041042046839,C,TT-011207,1,"0",10.22
1590041042046837,C,TT-011206,1,"0",10.22
1590041042046835,C,TT-011205,1,"0",10.22
1590041042046833,C,TT-011204,1,"0",10.22
1590041042046831,C,TT-011107,1,"0",136.22
1590041042046829,C,TT-011106,1,"0",136.22
1590041042046827,C,TT-011105,1,"0",136.22
1590041042046825,C,TT-011104,1,"0",136.22
1590041042046823,C,TT-011007,1,"0",22.84
1590041042046821,C,TT-011006,1,"0",22.84
1590041042046819,C,TT-011005,1,"0",22.84
1590041042046817,C,TT-011004,1,"0",22.84
1590041042046815,C,TT-012002,1,"0",133.78
1590041042046814,C,TT-012001,1,"0",133.78
1590041042046812,PSI,PT-012002,1,"0",0.85
1590041042046810,PSI,PT-012001,1,"0",0.85
1590041042046807,Bar,PT-010001,1,"0",0.16
1590041042046805,C,TT-010001,1,"0",-13.73
1590041042046803,C,TT-011203,1,"0",9.78
1590041042046800,C,TT-011202,1,"0",9.78
1590041042046798,C,TT-011201,1,"0",9.78
1590041042046796,C,TT-011103,1,"0",133.78
1590041042046794,C,TT-011102,1,"0",133.78
1590041042046792,C,TT-011101,1,"0",133.78
1590041042046789,C,TT-011003,1,"0",22.16
1590041042046786,C,TT-011002,1,"0",22.16
1590041042046771,C,TT-011001,1,"0",21.48
1590041043047514,PSI,PT-015001,1,"0",0.88
1590041043047513,C,TT-014002,1,"0",10.67
1590041043047511,C,TT-014001,1,"0",10.67
1590041043047509,PSI,PT-014002,1,"0",0.88
1590041043047506,PSI,PT-014001,1,"0",0.88
1590041043047503,C,TT-011507,1,"0",19.2
1590041043047500,C,TT-011506,1,"0",19.2
1590041043047499,C,TT-011505,1,"0",19.2
1590041043047497,C,TT-011504,1,"0",19.2
1590041043047495,C,TT-011503,1,"0",19.2
1590041043047493,C,TT-011502,1,"0",19.2
1590041043047491,C,TT-011501,1,"0",19.2
1590041043047489,PSI,PT-012004,1,"0",0.88
1590041043047487,mm,ZT-013001,1,"0",6.4
1590041043047486,C,TT-011207,1,"0",10.67
1590041043047484,C,TT-011206,1,"0",10.67
1590041043047482,C,TT-011205,1,"0",10.67
1590041043047480,C,TT-011204,1,"0",10.67
1590041043047478,C,TT-011107,1,"0",138.67
1590041043047476,C,TT-011106,1,"0",138.67
1590041043047470,C,TT-011105,1,"0",138.67
1590041043047469,C,TT-011104,1,"0",138.67
1590041043047467,C,TT-011007,1,"0",23.52
1590041043047465,C,TT-011006,1,"0",23.52
1590041043047463,C,TT-011005,1,"0",23.52
1590041043047462,C,TT-011004,1,"0",23.52
1590041043047460,C,TT-012002,1,"0",138.67
1590041043047458,C,TT-012001,1,"0",138.67
1590041043047456,PSI,PT-012002,1,"0",0.88
1590041043047454,PSI,PT-012001,1,"0",0.88
1590041043047453,Bar,PT-010001,1,"0",0.16
1590041043047451,C,TT-010001,1,"0",-13.24
1590041043047448,C,TT-011203,1,"0",10.67
1590041043047444,C,TT-011202,1,"0",10.67
1590041043047441,C,TT-011201,1,"0",10.67
1590041043047437,C,TT-011103,1,"0",138.67
1590041043047416,C,TT-011102,1,"0",138.67
1590041043047413,C,TT-011101,1,"0",138.67
1590041043047410,C,TT-011003,1,"0",23.52
1590041043047408,C,TT-011002,1,"0",23.52
1590041043047395,C,TT-011001,1,"0",23.52
1590041044046531,PSI,PT-015001,1,"0",0.88
1590041044046529,C,TT-014002,1,"0",10.67
1590041044046527,C,TT-014001,1,"0",10.67
1590041044046526,PSI,PT-014002,1,"0",0.88
1590041044046524,PSI,PT-014001,1,"0",0.88
1590041044046522,C,TT-011507,1,"0",19.2
1590041044046520,C,TT-011506,1,"0",19.2
1590041044046518,C,TT-011505,1,"0",19.2
1590041044046516,C,TT-011504,1,"0",19.2
1590041044046514,C,TT-011503,1,"0",19.2
1590041044046512,C,TT-011502,1,"0",19.2
1590041044046510,C,TT-011501,1,"0",19.2
1590041044046508,PSI,PT-012004,1,"0",0.88
1590041044046506,mm,ZT-013001,1,"0",6.4
1590041044046504,C,TT-011207,1,"0",10.67
1590041044046503,C,TT-011206,1,"0",10.67
1590041044046501,C,TT-011205,1,"0",10.67
1590041044046499,C,TT-011204,1,"0",10.67
1590041044046497,C,TT-011107,1,"0",138.67
1590041044046493,C,TT-011106,1,"0",138.67
1590041044046491,C,TT-011105,1,"0",138.67
1590041044046489,C,TT-011104,1,"0",138.67
1590041044046487,C,TT-011007,1,"0",23.52
1590041044046485,C,TT-011006,1,"0",23.52
1590041044046483,C,TT-011005,1,"0",23.52
1590041044046481,C,TT-011004,1,"0",23.52
1590041044046479,C,TT-012002,1,"0",138.67
1590041044046477,C,TT-012001,1,"0",138.67
1590041044046475,PSI,PT-012002,1,"0",0.88
1590041044046473,PSI,PT-012001,1,"0",0.88
1590041044046471,Bar,PT-010001,1,"0",0.16
1590041044046469,C,TT-010001,1,"0",-13.24
1590041044046467,C,TT-011203,1,"0",10.67
1590041044046465,C,TT-011202,1,"0",10.67
1590041044046462,C,TT-011201,1,"0",10.67
1590041044046439,C,TT-011103,1,"0",138.67
1590041044046437,C,TT-011102,1,"0",138.67
1590041044046434,C,TT-011101,1,"0",138.67
1590041044046432,C,TT-011003,1,"0",23.52
1590041044046429,C,TT-011002,1,"0",23.52
1590041044046416,C,TT-011001,1,"0",23.52
1590041045046138,PSI,PT-015001,1,"0",0.88
1590041045046136,C,TT-014002,1,"0",10.67
1590041045046134,C,TT-014001,1,"0",10.67
1590041045046132,PSI,PT-014002,1,"0",0.88
1590041045046130,PSI,PT-014001,1,"0",0.88
1590041045046127,C,TT-011507,1,"0",19.2
1590041045046126,C,TT-011506,1,"0",19.2
1590041045046124,C,TT-011505,1,"0",19.2
1590041045046122,C,TT-011504,1,"0",19.2
1590041045046120,C,TT-011503,1,"0",19.2
1590041045046118,C,TT-011502,1,"0",19.2
1590041045046116,C,TT-011501,1,"0",19.2
1590041045046114,PSI,PT-012004,1,"0",0.88
1590041045046112,mm,ZT-013001,1,"0",6.4
1590041045046110,C,TT-011207,1,"0",10.67
1590041045046108,C,TT-011206,1,"0",10.67
1590041045046106,C,TT-011205,1,"0",10.67
1590041045046104,C,TT-011204,1,"0",10.67
1590041045046102,C,TT-011107,1,"0",138.67
1590041045046101,C,TT-011106,1,"0",138.67
1590041045046099,C,TT-011105,1,"0",138.67
1590041045046097,C,TT-011104,1,"0",138.67
1590041045046095,C,TT-011007,1,"0",23.52
1590041045046092,C,TT-011006,1,"0",23.52
1590041045046089,C,TT-011005,1,"0",23.52
1590041045046088,C,TT-011004,1,"0",23.52
1590041045046086,C,TT-012002,1,"0",138.67
1590041045046084,C,TT-012001,1,"0",138.67
1590041045046082,PSI,PT-012002,1,"0",0.88
1590041045046080,PSI,PT-012001,1,"0",0.88
1590041045046078,Bar,PT-010001,1,"0",0.16
1590041045046076,C,TT-010001,1,"0",-13.24
1590041045046073,C,TT-011203,1,"0",10.67
1590041045046070,C,TT-011202,1,"0",10.67
1590041045046063,C,TT-011201,1,"0",10.67
1590041045046046,C,TT-011103,1,"0",138.67
1590041045046044,C,TT-011102,1,"0",138.67
1590041045046042,C,TT-011101,1,"0",138.67
1590041045046039,C,TT-011003,1,"0",23.52
1590041045046036,C,TT-011002,1,"0",23.52
1590041045046023,C,TT-011001,1,"0",23.52
1590041046047284,PSI,PT-015001,1,"0",0.88
1590041046047282,C,TT-014002,1,"0",10.67
1590041046047280,C,TT-014001,1,"0",10.67
1590041046047279,PSI,PT-014002,1,"0",0.88
1590041046047276,PSI,PT-014001,1,"0",0.88
1590041046047275,C,TT-011507,1,"0",19.2
1590041046047273,C,TT-011506,1,"0",19.2
1590041046047271,C,TT-011505,1,"0",19.2
1590041046047269,C,TT-011504,1,"0",19.2
1590041046047268,C,TT-011503,1,"0",19.2
1590041046047266,C,TT-011502,1,"0",19.2
1590041046047264,C,TT-011501,1,"0",19.2
1590041046047262,PSI,PT-012004,1,"0",0.88
1590041046047260,mm,ZT-013001,1,"0",6.4
1590041046047259,C,TT-011207,1,"0",10.67
1590041046047257,C,TT-011206,1,"0",10.67
1590041046047255,C,TT-011205,1,"0",10.67
1590041046047253,C,TT-011204,1,"0",10.67
1590041046047251,C,TT-011107,1,"0",138.67
1590041046047249,C,TT-011106,1,"0",138.67
1590041046047247,C,TT-011105,1,"0",138.67
1590041046047246,C,TT-011104,1,"0",138.67
1590041046047243,C,TT-011007,1,"0",23.52
1590041046047238,C,TT-011006,1,"0",23.52
1590041046047236,C,TT-011005,1,"0",23.52
1590041046047234,C,TT-011004,1,"0",23.52
1590041046047232,C,TT-012002,1,"0",138.67
1590041046047231,C,TT-012001,1,"0",138.67
1590041046047229,PSI,PT-012002,1,"0",0.88
1590041046047227,PSI,PT-012001,1,"0",0.88
1590041046047224,Bar,PT-010001,1,"0",0.16
1590041046047222,C,TT-010001,1,"0",-13.24
1590041046047220,C,TT-011203,1,"0",10.67
1590041046047218,C,TT-011202,1,"0",10.67
1590041046047216,C,TT-011201,1,"0",10.67
1590041046047214,C,TT-011103,1,"0",138.67
1590041046047212,C,TT-011102,1,"0",138.67
1590041046047209,C,TT-011101,1,"0",138.67
1590041046047207,C,TT-011003,1,"0",23.52
1590041046047203,C,TT-011002,1,"0",23.52
1590041046047184,C,TT-011001,1,"0",23.52
1590041047046604,PSI,PT-015001,1,"0",0.34
1590041047046602,C,TT-014002,1,"0",-6.67
1590041047046600,C,TT-014001,1,"0",-6.67
1590041047046598,PSI,PT-014002,1,"0",0.34
1590041047046596,PSI,PT-014001,1,"0",0.33
1590041047046594,C,TT-011507,1,"0",7.2
1590041047046592,C,TT-011506,1,"0",7.2
1590041047046590,C,TT-011505,1,"0",7.2
1590041047046589,C,TT-011504,1,"0",7.2
1590041047046586,C,TT-011503,1,"0",7.2
1590041047046584,C,TT-011502,1,"0",7.2
1590041047046583,C,TT-011501,1,"0",7.2
1590041047046581,PSI,PT-012004,1,"0",0.33
1590041047046579,mm,ZT-013001,1,"0",2.4
1590041047046577,C,TT-011207,1,"0",-7.11
1590041047046575,C,TT-011206,1,"0",-7.11
1590041047046571,C,TT-011205,1,"0",-7.11
1590041047046570,C,TT-011204,1,"0",-7.11
1590041047046568,C,TT-011107,1,"0",40.89
1590041047046566,C,TT-011106,1,"0",38.44
1590041047046564,C,TT-011105,1,"0",38.44
1590041047046562,C,TT-011104,1,"0",38.44
1590041047046560,C,TT-011007,1,"0",-4.36
1590041047046558,C,TT-011006,1,"0",-4.36
1590041047046556,C,TT-011005,1,"0",-4.36
1590041047046554,C,TT-011004,1,"0",-4.36
1590041047046553,C,TT-012002,1,"0",38.44
1590041047046551,C,TT-012001,1,"0",38.44
1590041047046549,PSI,PT-012002,1,"0",0.32
1590041047046547,PSI,PT-012001,1,"0",0.32
1590041047046545,Bar,PT-010001,1,"0",0.06
1590041047046542,C,TT-010001,1,"0",-23.27
1590041047046538,C,TT-011203,1,"0",-7.56
1590041047046511,C,TT-011202,1,"0",-7.56
1590041047046509,C,TT-011201,1,"0",-8
1590041047046507,C,TT-011103,1,"0",36
1590041047046505,C,TT-011102,1,"0",36
1590041047046503,C,TT-011101,1,"0",36
1590041047046500,C,TT-011003,1,"0",-5.04
1590041047046497,C,TT-011002,1,"0",-5.04
1590041047046485,C,TT-011001,1,"0",-5.04
1590041048046519,PSI,PT-015001,1,"0",0.88
1590041048046517,C,TT-014002,1,"0",10.67
1590041048046515,C,TT-014001,1,"0",10.67
1590041048046513,PSI,PT-014002,1,"0",0.88
1590041048046511,PSI,PT-014001,1,"0",0.88
1590041048046509,C,TT-011507,1,"0",19.2
1590041048046507,C,TT-011506,1,"0",19.2
1590041048046505,C,TT-011505,1,"0",19.2
1590041048046503,C,TT-011504,1,"0",19.2
1590041048046501,C,TT-011503,1,"0",19.2
1590041048046500,C,TT-011502,1,"0",19.2
1590041048046497,C,TT-011501,1,"0",19.2
1590041048046495,PSI,PT-012004,1,"0",0.88
1590041048046494,mm,ZT-013001,1,"0",6.4
1590041048046492,C,TT-011207,1,"0",10.67
1590041048046490,C,TT-011206,1,"0",10.67
1590041048046488,C,TT-011205,1,"0",10.67
1590041048046486,C,TT-011204,1,"0",10.67
1590041048046484,C,TT-011107,1,"0",138.67
1590041048046482,C,TT-011106,1,"0",138.67
1590041048046480,C,TT-011105,1,"0",138.67
1590041048046478,C,TT-011104,1,"0",138.67
1590041048046476,C,TT-011007,1,"0",23.52
1590041048046474,C,TT-011006,1,"0",23.52
1590041048046472,C,TT-011005,1,"0",23.52
1590041048046470,C,TT-011004,1,"0",23.52
1590041048046468,C,TT-012002,1,"0",138.67
1590041048046466,C,TT-012001,1,"0",138.67
1590041048046464,PSI,PT-012002,1,"0",0.88
1590041048046462,PSI,PT-012001,1,"0",0.88
1590041048046459,Bar,PT-010001,1,"0",0.16
1590041048046454,C,TT-010001,1,"0",-13.24
1590041048046432,C,TT-011203,1,"0",10.67
1590041048046430,C,TT-011202,1,"0",10.67
1590041048046427,C,TT-011201,1,"0",10.67
1590041048046426,C,TT-011103,1,"0",138.67
1590041048046424,C,TT-011102,1,"0",138.67
1590041048046421,C,TT-011101,1,"0",138.67
1590041048046419,C,TT-011003,1,"0",23.52
1590041048046416,C,TT-011002,1,"0",23.52
1590041048046403,C,TT-011001,1,"0",23.52
1590041049047169,PSI,PT-015001,1,"0",0.88
1590041049047167,C,TT-014002,1,"0",10.67
1590041049047166,C,TT-014001,1,"0",10.67
1590041049047164,PSI,PT-014002,1,"0",0.88
1590041049047162,PSI,PT-014001,1,"0",0.88
1590041049047160,C,TT-011507,1,"0",19.2
1590041049047158,C,TT-011506,1,"0",19.2
1590041049047156,C,TT-011505,1,"0",19.2
1590041049047154,C,TT-011504,1,"0",19.2
1590041049047152,C,TT-011503,1,"0",19.2
1590041049047150,C,TT-011502,1,"0",19.2
1590041049047148,C,TT-011501,1,"0",19.2
1590041049047147,PSI,PT-012004,1,"0",0.88
1590041049047145,mm,ZT-013001,1,"0",6.4
1590041049047139,C,TT-011207,1,"0",10.67
1590041049047137,C,TT-011206,1,"0",10.67
1590041049047135,C,TT-011205,1,"0",10.67
1590041049047133,C,TT-011204,1,"0",10.67
1590041049047131,C,TT-011107,1,"0",138.67
1590041049047129,C,TT-011106,1,"0",138.67
1590041049047127,C,TT-011105,1,"0",138.67
1590041049047125,C,TT-011104,1,"0",138.67
1590041049047118,C,TT-011007,1,"0",23.52
1590041049047116,C,TT-011006,1,"0",23.52
1590041049047115,C,TT-011005,1,"0",23.52
1590041049047113,C,TT-011004,1,"0",23.52
1590041049047111,C,TT-012002,1,"0",138.67
1590041049047106,C,TT-012001,1,"0",138.67
1590041049046994,PSI,PT-012002,1,"0",0.88
1590041049046991,PSI,PT-012001,1,"0",0.88
1590041049046989,Bar,PT-010001,1,"0",0.16
1590041049046985,C,TT-010001,1,"0",-13.24
1590041049046983,C,TT-011203,1,"0",10.67
1590041049046980,C,TT-011202,1,"0",10.67
1590041049046978,C,TT-011201,1,"0",10.67
1590041049046976,C,TT-011103,1,"0",138.67
1590041049046974,C,TT-011102,1,"0",138.67
1590041049046972,C,TT-011101,1,"0",138.67
1590041049046970,C,TT-011003,1,"0",23.52
1590041049046966,C,TT-011002,1,"0",23.52
1590041049046954,C,TT-011001,1,"0",23.52
1590041050047717,PSI,PT-015001,1,"0",0.88
1590041050047716,C,TT-014002,1,"0",10.67
1590041050047714,C,TT-014001,1,"0",10.67
1590041050047712,PSI,PT-014002,1,"0",0.88
1590041050047710,PSI,PT-014001,1,"0",0.88
1590041050047708,C,TT-011507,1,"0",19.2
1590041050047706,C,TT-011506,1,"0",19.2
1590041050047704,C,TT-011505,1,"0",19.2
1590041050047701,C,TT-011504,1,"0",19.2
1590041050047699,C,TT-011503,1,"0",19.2
1590041050047697,C,TT-011502,1,"0",19.2
1590041050047696,C,TT-011501,1,"0",19.2
1590041050047694,PSI,PT-012004,1,"0",0.88
1590041050047692,mm,ZT-013001,1,"0",6.4
1590041050047690,C,TT-011207,1,"0",10.67
1590041050047689,C,TT-011206,1,"0",10.67
1590041050047687,C,TT-011205,1,"0",10.67
1590041050047685,C,TT-011204,1,"0",10.67
1590041050047683,C,TT-011107,1,"0",138.67
1590041050047681,C,TT-011106,1,"0",138.67
1590041050047679,C,TT-011105,1,"0",138.67
1590041050047677,C,TT-011104,1,"0",138.67
1590041050047675,C,TT-011007,1,"0",23.52
1590041050047673,C,TT-011006,1,"0",23.52
1590041050047671,C,TT-011005,1,"0",23.52
1590041050047670,C,TT-011004,1,"0",23.52
1590041050047668,C,TT-012002,1,"0",138.67
1590041050047666,C,TT-012001,1,"0",138.67
1590041050047664,PSI,PT-012002,1,"0",0.88
1590041050047662,PSI,PT-012001,1,"0",0.88
1590041050047660,Bar,PT-010001,1,"0",0.16
1590041050047655,C,TT-010001,1,"0",-13.24
1590041050047653,C,TT-011203,1,"0",10.67
1590041050047651,C,TT-011202,1,"0",10.67
1590041050047649,C,TT-011201,1,"0",10.67
1590041050047647,C,TT-011103,1,"0",138.67
1590041050047645,C,TT-011102,1,"0",138.67
1590041050047643,C,TT-011101,1,"0",138.67
1590041050047641,C,TT-011003,1,"0",23.52
1590041050047638,C,TT-011002,1,"0",23.52
1590041050047624,C,TT-011001,1,"0",23.52
1590041051049096,PSI,PT-015001,1,"0",0.88
1590041051049094,C,TT-014002,1,"0",10.67
1590041051049092,C,TT-014001,1,"0",10.67
1590041051049091,PSI,PT-014002,1,"0",0.88
1590041051049089,PSI,PT-014001,1,"0",0.88
1590041051049088,C,TT-011507,1,"0",19.2
1590041051049082,C,TT-011506,1,"0",19.2
1590041051049081,C,TT-011505,1,"0",19.2
1590041051049079,C,TT-011504,1,"0",19.2
1590041051049078,C,TT-011503,1,"0",19.2
1590041051049076,C,TT-011502,1,"0",19.2
1590041051049075,C,TT-011501,1,"0",19.2
1590041051049073,PSI,PT-012004,1,"0",0.88
1590041051049071,mm,ZT-013001,1,"0",6.4
1590041051049069,C,TT-011207,1,"0",10.67
1590041051049068,C,TT-011206,1,"0",10.67
1590041051049066,C,TT-011205,1,"0",10.67
1590041051049063,C,TT-011204,1,"0",10.67
1590041051048509,C,TT-011107,1,"0",138.67
1590041051048507,C,TT-011106,1,"0",138.67
1590041051048506,C,TT-011105,1,"0",138.67
1590041051048504,C,TT-011104,1,"0",138.67
1590041051048503,C,TT-011007,1,"0",23.52
1590041051048501,C,TT-011006,1,"0",23.52
1590041051048500,C,TT-011005,1,"0",23.52
1590041051048498,C,TT-011004,1,"0",23.52
1590041051048496,C,TT-012002,1,"0",138.67
1590041051048495,C,TT-012001,1,"0",138.67
